Grain,HS2,Category,OriginYearMonth,TargetYearMonth,Horizon,Method,ActualEUR,ForecastEUR,APE,ResidualPct,RedSeaRegime
category,63,Made-ups / home textiles,2015-10,2015-12,2,seasonal-naive + trend,7642455,7263912.146597052,0.04953157766750972,0.05211280722610132,pre-Nov 2023
category,63,Made-ups / home textiles,2015-10,2015-12,2,seasonal-naive,7642455,6880903,0.09964756089502654,0.11067617142691882,pre-Nov 2023
category,63,Made-ups / home textiles,2015-10,2015-12,2,last-month naive,7642455,12213664,0.5981335840381135,-0.3742700798056996,pre-Nov 2023
category,63,Made-ups / home textiles,2015-10,2016-01,3,seasonal-naive + trend,7675511,9078804.17031737,0.18282732841075602,-0.15456806248837893,pre-Nov 2023
category,63,Made-ups / home textiles,2015-10,2016-01,3,seasonal-naive,7675511,8600100,0.12045960197308037,-0.1075090987314101,pre-Nov 2023
category,63,Made-ups / home textiles,2015-10,2016-01,3,last-month naive,7675511,12213664,0.591250927788391,-0.37156360286315393,pre-Nov 2023
category,63,Made-ups / home textiles,2015-11,2015-12,1,seasonal-naive + trend,7642455,7387185.17069399,0.03340154823365138,0.034555764260343944,pre-Nov 2023
category,63,Made-ups / home textiles,2015-11,2015-12,1,seasonal-naive,7642455,6880903,0.09964756089502654,0.11067617142691882,pre-Nov 2023
category,63,Made-ups / home textiles,2015-11,2015-12,1,last-month naive,7642455,8036548,0.051566283347432205,-0.04903759673929652,pre-Nov 2023
category,63,Made-ups / home textiles,2015-11,2016-01,2,seasonal-naive + trend,7675511,9232877.020136075,0.20290063034709677,-0.16867613602343015,pre-Nov 2023
category,63,Made-ups / home textiles,2015-11,2016-01,2,seasonal-naive,7675511,8600100,0.12045960197308037,-0.1075090987314101,pre-Nov 2023
category,63,Made-ups / home textiles,2015-11,2016-01,2,last-month naive,7675511,8036548,0.047037519716928294,-0.04492438793372478,pre-Nov 2023
category,63,Made-ups / home textiles,2015-11,2016-02,3,seasonal-naive + trend,8742031,8624968.920431776,0.013390718880798298,0.013572463929802053,pre-Nov 2023
category,63,Made-ups / home textiles,2015-11,2016-02,3,seasonal-naive,8742031,8033855,0.08100817761913678,0.08814896460043155,pre-Nov 2023
category,63,Made-ups / home textiles,2015-11,2016-02,3,last-month naive,8742031,8036548,0.08070012563442065,0.08778433227798801,pre-Nov 2023
category,63,Made-ups / home textiles,2015-12,2016-01,1,seasonal-naive + trend,7675511,9186103.268691383,0.19680673621487654,-0.16444320562341952,pre-Nov 2023
category,63,Made-ups / home textiles,2015-12,2016-01,1,seasonal-naive,7675511,8600100,0.12045960197308037,-0.1075090987314101,pre-Nov 2023
category,63,Made-ups / home textiles,2015-12,2016-01,1,last-month naive,7675511,7642455,0.00430668394586367,0.004325311696307011,pre-Nov 2023
category,63,Made-ups / home textiles,2015-12,2016-02,2,seasonal-naive + trend,8742031,8581274.83118715,0.01838888112074305,0.018733366775366543,pre-Nov 2023
category,63,Made-ups / home textiles,2015-12,2016-02,2,seasonal-naive,8742031,8033855,0.08100817761913678,0.08814896460043155,pre-Nov 2023
category,63,Made-ups / home textiles,2015-12,2016-02,2,last-month naive,8742031,7642455,0.1257803821560459,0.14387732737713207,pre-Nov 2023
category,63,Made-ups / home textiles,2015-12,2016-03,3,seasonal-naive + trend,10485187,10449188.462614737,0.0034332756664485382,0.0034451036570025176,pre-Nov 2023
category,63,Made-ups / home textiles,2015-12,2016-03,3,seasonal-naive,10485187,9782610,0.06700662563290478,0.0718189726463592,pre-Nov 2023
category,63,Made-ups / home textiles,2015-12,2016-03,3,last-month naive,10485187,7642455,0.27111886511895306,0.37196581464987366,pre-Nov 2023
category,63,Made-ups / home textiles,2016-01,2016-02,1,seasonal-naive + trend,8742031,8515221.884552604,0.0259446706889276,0.026635725823991624,pre-Nov 2023
category,63,Made-ups / home textiles,2016-01,2016-02,1,seasonal-naive,8742031,8033855,0.08100817761913678,0.08814896460043155,pre-Nov 2023
category,63,Made-ups / home textiles,2016-01,2016-02,1,last-month naive,8742031,7675511,0.12199910981784438,0.13895100925527956,pre-Nov 2023
category,63,Made-ups / home textiles,2016-01,2016-03,2,seasonal-naive + trend,10485187,10368757.559109934,0.0111041835391268,0.011228870983464364,pre-Nov 2023
category,63,Made-ups / home textiles,2016-01,2016-03,2,seasonal-naive,10485187,9782610,0.06700662563290478,0.0718189726463592,pre-Nov 2023
category,63,Made-ups / home textiles,2016-01,2016-03,2,last-month naive,10485187,7675511,0.2679662270210345,0.3660571915016472,pre-Nov 2023
category,63,Made-ups / home textiles,2016-01,2016-04,3,seasonal-naive + trend,8932229,10202980.134190599,0.1422658481092008,-0.12454705561292431,pre-Nov 2023
category,63,Made-ups / home textiles,2016-01,2016-04,3,seasonal-naive,8932229,9626204,0.07769337306511062,-0.07209228061237846,pre-Nov 2023
category,63,Made-ups / home textiles,2016-01,2016-04,3,last-month naive,8932229,7675511,0.14069478066449034,0.16373085778914265,pre-Nov 2023
category,63,Made-ups / home textiles,2016-02,2016-03,1,seasonal-naive + trend,10485187,10291765.918455059,0.018447079822700472,0.018793769998023485,pre-Nov 2023
category,63,Made-ups / home textiles,2016-02,2016-03,1,seasonal-naive,10485187,9782610,0.06700662563290478,0.0718189726463592,pre-Nov 2023
category,63,Made-ups / home textiles,2016-02,2016-03,1,last-month naive,10485187,8742031,0.1662493954566571,0.1993994301781817,pre-Nov 2023
category,63,Made-ups / home textiles,2016-02,2016-04,2,seasonal-naive + trend,8932229,10127219.44872542,0.13378412585765762,-0.11799788231860789,pre-Nov 2023
category,63,Made-ups / home textiles,2016-02,2016-04,2,seasonal-naive,8932229,9626204,0.07769337306511062,-0.07209228061237846,pre-Nov 2023
category,63,Made-ups / home textiles,2016-02,2016-04,2,last-month naive,8932229,8742031,0.02129345317949193,0.021756729071310776,pre-Nov 2023
category,63,Made-ups / home textiles,2016-02,2016-05,3,seasonal-naive + trend,8663545,8139147.215661742,0.06052923882062807,0.06442908211921596,pre-Nov 2023
category,63,Made-ups / home textiles,2016-02,2016-05,3,seasonal-naive,8663545,7736486,0.10700688921221048,0.11982946779713684,pre-Nov 2023
category,63,Made-ups / home textiles,2016-02,2016-05,3,last-month naive,8663545,8742031,0.009059340027667657,-0.008978005225559142,pre-Nov 2023
category,63,Made-ups / home textiles,2016-03,2016-04,1,seasonal-naive + trend,8932229,10126052.081659889,0.13365343428386003,-0.1178962019978268,pre-Nov 2023
category,63,Made-ups / home textiles,2016-03,2016-04,1,seasonal-naive,8932229,9626204,0.07769337306511062,-0.07209228061237846,pre-Nov 2023
category,63,Made-ups / home textiles,2016-03,2016-04,1,last-month naive,8932229,10485187,0.1738600745681733,-0.148109709440566,pre-Nov 2023
category,63,Made-ups / home textiles,2016-03,2016-05,2,seasonal-naive + trend,8663545,8138209.014169302,0.06063753184530099,0.0645517932650838,pre-Nov 2023
category,63,Made-ups / home textiles,2016-03,2016-05,2,seasonal-naive,8663545,7736486,0.10700688921221048,0.11982946779713684,pre-Nov 2023
category,63,Made-ups / home textiles,2016-03,2016-05,2,last-month naive,8663545,10485187,0.21026519744515668,-0.1737348127410603,pre-Nov 2023
category,63,Made-ups / home textiles,2016-03,2016-06,3,seasonal-naive + trend,9717362,8805204.640843136,0.09386882562951383,0.1035929766953742,pre-Nov 2023
category,63,Made-ups / home textiles,2016-03,2016-06,3,seasonal-naive,9717362,8370557,0.13859780051417248,0.16089789484737993,pre-Nov 2023
category,63,Made-ups / home textiles,2016-03,2016-06,3,last-month naive,9717362,10485187,0.07901578638317683,-0.07322949986490465,pre-Nov 2023
category,63,Made-ups / home textiles,2016-04,2016-05,1,seasonal-naive + trend,8663545,8029331.44625515,0.07320485479614289,0.07898709350709947,pre-Nov 2023
category,63,Made-ups / home textiles,2016-04,2016-05,1,seasonal-naive,8663545,7736486,0.10700688921221048,0.11982946779713684,pre-Nov 2023
category,63,Made-ups / home textiles,2016-04,2016-05,1,last-month naive,8663545,8932229,0.03101317070552528,-0.030080285671135392,pre-Nov 2023
category,63,Made-ups / home textiles,2016-04,2016-06,2,seasonal-naive + trend,9717362,8687403.627793184,0.10599156151708833,0.11855767457514248,pre-Nov 2023
category,63,Made-ups / home textiles,2016-04,2016-06,2,seasonal-naive,9717362,8370557,0.13859780051417248,0.16089789484737993,pre-Nov 2023
category,63,Made-ups / home textiles,2016-04,2016-06,2,last-month naive,9717362,8932229,0.08079692821981933,0.08789888839616629,pre-Nov 2023
category,63,Made-ups / home textiles,2016-04,2016-07,3,seasonal-naive + trend,8646604,9991915.739889976,0.15558845297991855,-0.13464002048367846,pre-Nov 2023
category,63,Made-ups / home textiles,2016-04,2016-07,3,seasonal-naive,8646604,9627491,0.1134418784530898,-0.10188396956174771,pre-Nov 2023
category,63,Made-ups / home textiles,2016-04,2016-07,3,last-month naive,8646604,8932229,0.03303320008641543,-0.03197690072657116,pre-Nov 2023
category,63,Made-ups / home textiles,2016-05,2016-06,1,seasonal-naive + trend,9717362,8789688.714862991,0.09546554765964352,0.10554108515451209,pre-Nov 2023
category,63,Made-ups / home textiles,2016-05,2016-06,1,seasonal-naive,9717362,8370557,0.13859780051417248,0.16089789484737993,pre-Nov 2023
category,63,Made-ups / home textiles,2016-05,2016-06,1,last-month naive,9717362,8663545,0.10844681920875233,0.12163808233234778,pre-Nov 2023
category,63,Made-ups / home textiles,2016-05,2016-07,2,seasonal-naive + trend,8646604,10109560.092015982,0.1691942977862733,-0.1447101633206919,pre-Nov 2023
category,63,Made-ups / home textiles,2016-05,2016-07,2,seasonal-naive,8646604,9627491,0.1134418784530898,-0.10188396956174771,pre-Nov 2023
category,63,Made-ups / home textiles,2016-05,2016-07,2,last-month naive,8646604,8663545,0.0019592663200488887,-0.00195543510191267,pre-Nov 2023
category,63,Made-ups / home textiles,2016-05,2016-08,3,seasonal-naive + trend,9850297,9400572.383491782,0.04565594484188827,0.0478401312347717,pre-Nov 2023
category,63,Made-ups / home textiles,2016-05,2016-08,3,seasonal-naive,9850297,8952311,0.09116334258753822,0.10030773059604386,pre-Nov 2023
category,63,Made-ups / home textiles,2016-05,2016-08,3,last-month naive,9850297,8663545,0.12047880383708227,0.13698226303435834,pre-Nov 2023
category,63,Made-ups / home textiles,2016-06,2016-07,1,seasonal-naive + trend,8646604,10239689.331204515,0.18424404901676023,-0.15557945946169807,pre-Nov 2023
category,63,Made-ups / home textiles,2016-06,2016-07,1,seasonal-naive,8646604,9627491,0.1134418784530898,-0.10188396956174771,pre-Nov 2023
category,63,Made-ups / home textiles,2016-06,2016-07,1,last-month naive,8646604,9717362,0.12383567005034578,-0.11019019359369343,pre-Nov 2023
category,63,Made-ups / home textiles,2016-06,2016-08,2,seasonal-naive + trend,9850297,9521575.604311116,0.03337172429307299,0.034523844513721834,pre-Nov 2023
category,63,Made-ups / home textiles,2016-06,2016-08,2,seasonal-naive,9850297,8952311,0.09116334258753822,0.10030773059604386,pre-Nov 2023
category,63,Made-ups / home textiles,2016-06,2016-08,2,last-month naive,9850297,9717362,0.013495532165172278,0.013680153111513186,pre-Nov 2023
category,63,Made-ups / home textiles,2016-06,2016-09,3,seasonal-naive + trend,9702074,9587685.078706851,0.011790151393727648,0.011930817538760576,pre-Nov 2023
category,63,Made-ups / home textiles,2016-06,2016-09,3,seasonal-naive,9702074,9014468,0.07087206302487489,0.076278045470903,pre-Nov 2023
category,63,Made-ups / home textiles,2016-06,2016-09,3,last-month naive,9702074,9717362,0.0015757455570839802,-0.001573266489403194,pre-Nov 2023
category,63,Made-ups / home textiles,2016-07,2016-08,1,seasonal-naive + trend,9850297,9335839.651612535,0.05222759764375276,0.055105632442884245,pre-Nov 2023
category,63,Made-ups / home textiles,2016-07,2016-08,1,seasonal-naive,9850297,8952311,0.09116334258753822,0.10030773059604386,pre-Nov 2023
category,63,Made-ups / home textiles,2016-07,2016-08,1,last-month naive,9850297,8646604,0.12219865045693547,0.13920991408881453,pre-Nov 2023
category,63,Made-ups / home textiles,2016-07,2016-09,2,seasonal-naive + trend,9702074,9400659.538368624,0.03106701326246082,0.03206311859302622,pre-Nov 2023
category,63,Made-ups / home textiles,2016-07,2016-09,2,seasonal-naive,9702074,9014468,0.07087206302487489,0.076278045470903,pre-Nov 2023
category,63,Made-ups / home textiles,2016-07,2016-09,2,last-month naive,9702074,8646604,0.10878807974459893,0.12206757705105958,pre-Nov 2023
category,63,Made-ups / home textiles,2016-07,2016-10,3,seasonal-naive + trend,8707923,12736913.257668614,0.4626809696949105,-0.31632391429240897,pre-Nov 2023
category,63,Made-ups / home textiles,2016-07,2016-10,3,seasonal-naive,8707923,12213664,0.4025920991722136,-0.28703434120997595,pre-Nov 2023
category,63,Made-ups / home textiles,2016-07,2016-10,3,last-month naive,8707923,8646604,0.00704174807241635,0.0070916859382018655,pre-Nov 2023
category,63,Made-ups / home textiles,2016-08,2016-09,1,seasonal-naive + trend,9702074,9473138.429022567,0.02359655997031487,0.024166813637606064,pre-Nov 2023
category,63,Made-ups / home textiles,2016-08,2016-09,1,seasonal-naive,9702074,9014468,0.07087206302487489,0.076278045470903,pre-Nov 2023
category,63,Made-ups / home textiles,2016-08,2016-09,1,last-month naive,9702074,9850297,0.015277455109082861,-0.015047566586063344,pre-Nov 2023
category,63,Made-ups / home textiles,2016-08,2016-10,2,seasonal-naive + trend,8707923,12835114.595511291,0.4739582097259348,-0.32155471342302283,pre-Nov 2023
category,63,Made-ups / home textiles,2016-08,2016-10,2,seasonal-naive,8707923,12213664,0.4025920991722136,-0.28703434120997595,pre-Nov 2023
category,63,Made-ups / home textiles,2016-08,2016-10,2,last-month naive,8707923,9850297,0.131187884872202,-0.11597355896984629,pre-Nov 2023
category,63,Made-ups / home textiles,2016-08,2016-11,3,seasonal-naive + trend,8206023,8445460.30841581,0.029178239984924446,-0.02835100748472087,pre-Nov 2023
category,63,Made-ups / home textiles,2016-08,2016-11,3,seasonal-naive,8206023,8036548,0.020652513403874202,0.021088034315230868,pre-Nov 2023
category,63,Made-ups / home textiles,2016-08,2016-11,3,last-month naive,8206023,9850297,0.20037404233451453,-0.16692633734800078,pre-Nov 2023
category,63,Made-ups / home textiles,2016-09,2016-10,1,seasonal-naive + trend,8707923,12949225.466994725,0.4870624679380749,-0.3275332936170624,pre-Nov 2023
category,63,Made-ups / home textiles,2016-09,2016-10,1,seasonal-naive,8707923,12213664,0.4025920991722136,-0.28703434120997595,pre-Nov 2023
category,63,Made-ups / home textiles,2016-09,2016-10,1,last-month naive,8707923,9702074,0.1141662598532394,-0.10246788470176584,pre-Nov 2023
category,63,Made-ups / home textiles,2016-09,2016-11,2,seasonal-naive + trend,8206023,8520544.860929983,0.03832817199391017,-0.03691335073795433,pre-Nov 2023
category,63,Made-ups / home textiles,2016-09,2016-11,2,seasonal-naive,8206023,8036548,0.020652513403874202,0.021088034315230868,pre-Nov 2023
category,63,Made-ups / home textiles,2016-09,2016-11,2,last-month naive,8206023,9702074,0.1823113340043039,-0.1541990918642756,pre-Nov 2023
category,63,Made-ups / home textiles,2016-09,2016-12,3,seasonal-naive + trend,8212267,8102717.818040612,0.013339700469966192,0.013520053939861734,pre-Nov 2023
category,63,Made-ups / home textiles,2016-09,2016-12,3,seasonal-naive,8212267,7642455,0.06938546932290438,0.07455876416675009,pre-Nov 2023
category,63,Made-ups / home textiles,2016-09,2016-12,3,last-month naive,8212267,9702074,0.1814123919741041,-0.15355551812942264,pre-Nov 2023
category,63,Made-ups / home textiles,2016-10,2016-11,1,seasonal-naive + trend,8206023,8193887.141277945,0.001478896503465239,0.0014810868776699534,pre-Nov 2023
category,63,Made-ups / home textiles,2016-10,2016-11,1,seasonal-naive,8206023,8036548,0.020652513403874202,0.021088034315230868,pre-Nov 2023
category,63,Made-ups / home textiles,2016-10,2016-11,1,last-month naive,8206023,8707923,0.06116239254995995,-0.05763716560194664,pre-Nov 2023
category,63,Made-ups / home textiles,2016-10,2016-12,2,seasonal-naive + trend,8212267,7792078.607916649,0.05116594383540508,0.05392507098894571,pre-Nov 2023
category,63,Made-ups / home textiles,2016-10,2016-12,2,seasonal-naive,8212267,7642455,0.06938546932290438,0.07455876416675009,pre-Nov 2023
category,63,Made-ups / home textiles,2016-10,2016-12,2,last-month naive,8212267,8707923,0.06035556320806423,-0.056920117460845715,pre-Nov 2023
category,63,Made-ups / home textiles,2016-10,2017-01,3,seasonal-naive + trend,9481996,7825781.776658015,0.1746693653258222,0.21163562575715825,pre-Nov 2023
category,63,Made-ups / home textiles,2016-10,2017-01,3,seasonal-naive,9481996,7675511,0.19051737629925175,0.2353569684155231,pre-Nov 2023
category,63,Made-ups / home textiles,2016-10,2017-01,3,last-month naive,9481996,8707923,0.08163608168575477,0.08889295415221288,pre-Nov 2023
category,63,Made-ups / home textiles,2016-11,2016-12,1,seasonal-naive + trend,8212267,7757426.559169658,0.05538549109890625,0.05863290323937361,pre-Nov 2023
category,63,Made-ups / home textiles,2016-11,2016-12,1,seasonal-naive,8212267,7642455,0.06938546932290438,0.07455876416675009,pre-Nov 2023
category,63,Made-ups / home textiles,2016-11,2016-12,1,last-month naive,8212267,8206023,0.0007603259855043681,0.0007609045209841601,pre-Nov 2023
category,63,Made-ups / home textiles,2016-11,2017-01,2,seasonal-naive + trend,9481996,7790979.846999278,0.17833968217247947,0.2170479434178003,pre-Nov 2023
